area,avg_price
78.060,10689148
78.310,7486841
78.320,8117678
78.340,5652577
78.400,8424656
78.480,12945551
78.530,8583123
78.660,7370190
78.740,6620047
78.770,5606775
78.900,9938292
78.980,11335144
79.020,15091289
79.460,7297787
79.530,6146450
79.560,5743371
79.660,5942487
79.790,13192348
79.840,9735370
80.140,7434759
80.560,9149271
80.760,9332220
80.770,8905181
81.010,10853179
81.200,9327913
81.280,17202328
81.390,9820973
81.690,21553579
81.810,6678129
81.890,7670869
82.370,8752090
82.980,6759831
83.040,6288307
83.080,5699554
83.190,7143218
83.250,8669696
83.350,10201166
83.430,16003215
83.440,8755413
83.590,8632449
83.800,11420399
84.420,12070848
84.510,6566623
84.560,17148105
84.620,10817053
84.710,10920759
84.890,6272222
85.490,7116714
85.540,10075722
85.600,9465719
85.790,10180765
86.440,8864713
86.540,16435198
86.570,10427907
86.680,18196971
86.690,25418863
86.760,8916706
86.850,8600415
87.140,7578076
87.190,13933542
87.220,7640831
87.280,9538852
87.310,8854187
87.350,6061929
87.440,11444808
87.550,9075187
87.710,14100775
88.200,10647674
88.440,11046246
88.450,12908198
88.720,14445875
88.760,20802870
88.940,17512195
89.160,20473927
89.250,14688822
89.660,7930000
89.970,11015035
90.060,18874550
90.130,20147137
90.470,8968588
90.620,10537492
90.640,8831510
91.270,11747909
91.620,11361052
91.630,10027104
91.650,12211324
91.730,6809516
91.970,6185000
92.160,4907864
92.170,10626744
92.420,9031210
92.750,7618888
92.900,11267954
92.920,6842350
92.930,10320939
93.020,11865807
93.560,7479099
93.580,9692759
93.610,21322382
93.620,6314500
93.720,8050000
94.040,6559312
94.170,12617338
94.660,5529402
94.760,6469276
94.820,16918456
95.040,9279328
95.240,8651644
95.470,11912527
95.490,10010047
95.510,7942650
95.720,8395361
95.840,6808576
95.940,9315563
95.950,6818936
96.420,4143985
96.550,12092007
96.590,12129203
96.630,9037322
96.700,13929901
96.800,11411646
97.070,13510973
97.280,8825692
97.300,10179561
97.430,36137126
97.480,16752447
97.560,12810239
97.570,41384905
97.920,7822434
97.970,15858368
98.080,26631111
98.320,24776858
98.380,28994222
98.650,6393214
99.240,13609305
99.350,9070575
99.360,23425749
99.630,9406800
99.710,23213216
99.860,19791021
100.120,12129526
100.370,8414666
100.400,14390961
101.070,8455949
101.180,18403180
101.640,10602675
101.690,36033865
101.750,50404018
101.830,20931450
101.990,18397317
102.180,44063910
102.370,7282667
102.790,7900575
102.990,28118844
103.520,17859184
103.580,10102502
103.920,24008381
103.970,6981883
104.510,41678375
104.650,15827978
104.850,15027719
104.940,11359742
104.970,4963422
105.030,38146666
105.130,8117654
105.320,10068433
105.380,30006838
105.640,6956817
106.220,10559519
106.230,8702481
106.560,12048895
106.740,28179360
106.800,17574072
106.890,8285419
107.430,15261845
107.760,16654305
107.870,5371618
107.890,29223500
108.280,9144838
108.300,21458841
108.370,32668142
108.430,34127979
109.120,8319822
109.380,12000000
109.810,10562428
110.200,16051516
110.480,11139233
110.550,29032190
111.000,18395129
111.200,13842339
111.250,128290366
111.320,9333242
111.500,18314524
111.520,11445977
111.530,61198215
111.610,9821680
111.880,10250800
112.230,9370341
112.670,14576175
112.780,44548100
112.950,13833612
113.040,7686720
113.050,14250000
113.640,10791000
113.840,40001833
113.910,86800014
114.540,18200000
114.550,10431411
114.680,32437926
114.840,22565000
115.000,18145291
115.230,25711611
115.320,29928720
115.450,20044212
115.530,6400000
115.610,29023918
115.800,15395169
115.830,12906300
116.310,26315131
116.320,38852500
116.780,115000000
116.920,6152124
117.300,15654630
117.370,24946871
117.800,16314841
117.830,46822566
118.090,18068871
118.100,16681291
118.270,11584262
118.990,46119098
119.020,6813895
119.050,32782323
119.300,18043404
119.360,10300000
119.960,9668147
120.240,13160000
120.580,7750000
121.000,22938700
121.280,39294586
121.380,21500000
121.630,22524274
121.830,8771760
122.180,8400000
122.200,28877201
122.490,8545383
122.870,14950000
122.980,20800017
123.200,17709328
123.310,13754940
123.550,25636625
123.910,14146973
124.000,19471949
124.520,17354250
125.000,22015464
125.380,9650581
125.400,27040718
126.060,12035816
126.830,54440082
126.850,17125000
127.340,32551970
127.550,41180428
127.800,17655508
127.870,17901800
128.100,36085216
128.150,11300000
128.470,21111197
129.260,10949400
130.640,23091000
130.690,18220000
130.840,15282112
131.110,24626781
131.900,20856800
132.130,20506955
132.670,18762653
133.530,14500000
133.940,10100000
134.310,52380900
134.840,9782900
135.040,38667896
135.200,25233801
135.370,26304000
135.660,58333800
135.890,16692104
135.970,85421700
136.000,26212653
136.200,41728508
136.610,27400000
137.050,42828125
137.080,21926773
137.210,25423600
137.280,38189600
137.490,146270125
137.550,21710000
137.680,39076363
137.720,13035744
138.190,22524661
138.400,28096227
138.910,32683850
139.300,37292047
139.350,26718910
139.490,12885714
139.820,12599791
140.480,32350400
140.660,10980000
140.870,57756000
141.920,33078594
142.630,28003023
142.790,13640000
143.220,14547157
143.830,7914166
144.210,273999000
144.470,45810793
144.940,35069834
145.180,13944539
146.290,28539714
147.840,22176000
148.000,28524742
148.070,47498200
148.320,43012800
149.800,33267988
149.860,47205900
150.470,42000000
150.750,113762029
150.760,142126015
151.200,24974192
151.280,45676995
151.310,19165866
151.500,27121085
151.660,11455893
153.000,45918086
153.360,36039600
154.690,17990000
154.960,26999000
155.410,55170552
155.880,52219800
156.000,39966420
156.230,52555772
156.700,41327282
157.370,14640000
157.670,153285234
158.040,107976330
158.100,69662709
158.600,35683998
158.900,34159212
159.700,42454377
160.040,13290000
160.180,140000000
160.620,16292333
160.720,17500000
160.910,700000
161.500,26360518
161.570,44948774
161.680,127242681
163.010,50532868
163.090,144215268
163.320,128287856
163.430,47072431
163.530,16744687
163.810,137840780
164.600,35404210
164.750,15760450
164.800,15521831
165.100,48757408
166.340,14500000
167.120,10270000
167.900,234506362
168.050,18905000
168.180,15304380
168.460,12760000
168.510,10690000
170.100,65235635
170.200,35411180
170.430,17556847
170.460,191869776
170.960,119415560
172.410,15225000
172.900,37247130
174.600,35739469
175.900,64020123
178.890,130500255
179.000,41439058
179.400,43909269
179.500,76502847
179.700,68076685
181.630,163467000
181.900,31436869
183.680,13500000
183.700,49251714
184.640,16863333
185.000,47689867
185.800,35150000
187.450,210000000
187.990,36300000
189.900,28092222
190.100,57802911
190.290,19385600
190.900,58301214
191.080,205411000
191.220,70000000
191.520,19250000
192.900,15431523
193.000,75968846
194.880,204176643
198.050,231950218
199.070,7979075
199.540,107402428
199.800,85213203
200.580,25540000
200.900,79945664
201.060,16826666
202.140,145540800
203.000,64931420
204.800,145468264
206.790,16553200
207.000,107210369
207.660,17059416
210.970,25970000
211.100,59165560
211.200,66129360
214.800,57537866
214.830,127823848
214.970,119308352
216.300,126820888
217.900,44161904
218.100,143715765
218.170,175772680
219.100,35962500
222.300,179599064
223.000,141388182
224.600,50196679
227.800,146937135
227.980,23000000
228.100,71559305
228.610,33950000
231.780,19050000
231.900,74987408
233.130,20901736
233.600,15100000
233.800,21875000
235.260,44350000
235.300,56651401
235.500,122930000
236.100,377876625
237.400,30000000
238.800,53911893
240.540,38100000
241.500,41537000
242.800,390226666
243.000,63526967
244.050,170000000
245.100,49163625
246.220,21300000
247.000,78894101
247.350,86714440
247.900,19430000
252.700,116750000
253.600,82633333
258.300,4049000
259.520,17500000
262.400,404700002
263.100,69900000
265.600,118699008
266.200,249970194
267.200,18366250
271.200,296143666
273.450,32810000
274.400,257632727
276.900,25300000
279.200,61207433
280.400,53000000
285.800,61000000
287.720,47275000
288.300,96000000
293.500,46024500
293.700,22122500
294.000,75604662
295.700,89273168
298.000,77953685
300.800,23666666
303.900,21325000
306.000,86440511
312.600,19450000
314.850,146832400
315.700,160194887
316.400,26200000
318.700,7320200
318.800,215000000
323.000,75561849
324.600,293333333
328.000,52113090
330.300,190543444
334.600,25000000
335.900,46100000
339.100,69800000
339.500,659929858
341.500,67000000
354.100,200000000
358.900,53567500
359.400,3650000
363.000,351175527
365.000,140908905
366.200,361876000
366.400,340000000
373.000,153815757
379.550,348734677
380.300,61418450
380.800,127874800
381.000,94199700
388.800,131915360
389.000,130543528
406.600,65000000
408.800,27000000
409.000,98136133
413.000,156949717
413.520,37216800
417.300,1712230016
418.000,234369165
420.000,342291234
420.600,1607040000
427.700,123600000
439.000,58322857
439.900,76983333
441.000,168915107
447.000,3277500
450.000,204787382
455.300,818094200
462.800,173659680
469.000,159263636
478.000,145849333
479.400,559153088
493.350,64000000
496.700,3174500
4.500,3750000
5.300,3060000
6.200,2244000
6.400,3200000
7.500,600000
9.730,2285000
10.630,2505000
10.790,2125000
11.900,1182994
12.000,2485015
12.150,1700000
12.530,3106000
13.530,650000
13.820,2650000
14.490,2782850
15.540,2333100
15.660,3700000
16.000,3551723
16.080,2225000
16.720,5112000
16.770,4350433
16.780,3450000
17.500,2003833
17.580,2458333
17.810,2722857
18.310,704386
18.740,4226488
19.000,2957535
19.360,3289885
19.390,2875737
19.460,3058792
19.490,2177139
19.540,2244781
19.830,2707083
20.230,4927271
20.410,2356679
20.740,3930016
21.020,2703451
21.140,3287157
21.270,3728867
21.440,2996346
21.470,3899566
21.850,3285368
21.920,3134924
22.120,2340062
22.410,4464782
22.540,3895149
22.770,3271500
22.910,3784499
22.950,2611439
22.980,2820651
23.180,5108621
23.420,3412820
23.690,2993108
23.730,5420257
23.990,5166755
24.010,3046076
24.350,4771173
24.370,4486593
24.530,3262111
24.630,4322427
24.730,3960986
24.920,4216176
25.010,4420339
25.040,3245842
25.110,3983067
25.130,4090849
25.520,4285260
26.050,3745181
26.060,3090099
26.510,3698036
26.590,2367253
26.620,4815053
27.120,3135798
27.150,2844172
27.350,3777791
27.480,4158892
27.750,3522584
27.810,35436642
27.900,3296017
28.020,2622787
28.250,3206147
28.440,3306180
28.740,3093232
28.970,2786985
29.170,3953873
29.300,3104759
29.320,3904084
29.390,3755345
29.490,3637232
29.780,3376315
29.920,5948868
30.240,2761760
30.390,5206159
30.430,3576351
30.460,2588733
30.520,4218073
30.620,4272091
30.710,3545040
30.860,3087911
31.110,3727298
31.700,3468415
32.320,3732874
32.700,4963795
32.720,3914244
32.820,3750172
32.980,2280787
33.000,3805041
33.010,3901839
33.060,6169659
33.125,1500000
33.380,3118796
33.540,3921495
33.630,4528351
33.680,4168673
33.690,4587105
34.310,4579791
34.380,4323971
34.430,3253087
34.550,3028075
34.690,4896276
34.900,4055408
35.060,4657155
35.230,5941798
35.480,5091431
35.720,3951598
36.120,5646398
36.630,5023966
36.680,4454089
36.700,5357421
36.740,5020196
36.750,5270813
36.970,4603968
37.160,4999606
37.180,3833878
37.280,4900097
37.750,3817480
37.900,7332472
38.320,6053307
38.540,4648792
38.550,3971463
38.680,4515890
38.950,5423090
39.350,3752549
39.630,18174715
39.740,4544533
39.760,4997469
39.900,4878911
40.550,4402623
40.590,5735384
40.630,3278357
40.700,5755325
40.770,3281654
40.860,4477375
40.940,3742061
41.570,4224029
41.610,3920730
42.010,4441813
42.340,3596835
42.460,4187718
42.580,5346975
42.680,4477730
42.740,4708419
43.440,7812687
43.590,6687131
43.860,4326027
44.080,7239820
44.140,4472556
44.160,4748821
44.170,4470063
44.330,5621347
44.340,4833548
44.460,5773516
44.600,4391937
44.620,5023240
44.730,5138898
44.850,5589628
44.900,4831232
44.930,3487425
45.050,5919842
45.060,3995981
45.250,5170200
45.290,6023337
45.450,3692564
45.630,4515578
45.900,4943028
45.910,6016111
46.290,5073072
46.480,6705840
46.530,4971388
46.590,4340398
46.990,5720449
47.000,4564249
47.200,5640366
47.240,5459360
47.250,6080038
47.360,6341491
47.410,4003612
47.650,4333244
47.870,6063643
47.990,4071444
48.040,5366932
48.060,5058948
48.170,6261695
48.220,5730934
48.240,4865267
48.450,8170256
48.470,4889463
48.650,5474024
48.730,4986449
49.120,5956198
49.390,9749579
49.440,5786887
49.570,4351187
49.710,3773645
49.870,5017673
49.920,7751825
49.960,5007443
50.010,4458065
50.060,5412387
50.160,5773325
51.030,9319821
51.090,5658359
51.110,4703215
51.200,5537735
51.420,4560545
51.700,6188227
51.810,4472855
51.840,4127906
52.220,5894881
52.530,6759914
52.580,4714506
52.640,7359122
52.950,4971774
53.040,5663988
53.230,5496007
53.380,5864028
53.590,4653537
53.730,5325603
54.090,8434556
54.440,6714933
54.930,5978242
54.940,5435148
55.480,5253568
55.560,6230275
55.720,6886985
56.070,3624762
56.220,6939354
56.640,8601732
56.840,5459036
56.930,7057851
57.100,5789964
57.590,6106184
57.810,3661563
57.880,4827519
58.230,6422110
58.260,6386055
58.560,4407315
58.570,6666767
58.860,5044578
58.910,8492373
59.070,7358488
59.110,5709818
59.270,5310990
59.470,5281960
59.710,4351802
60.010,6994478
60.090,9808094
60.250,11674796
60.350,6158939
60.400,5603289
60.620,8255363
60.900,5800231
61.070,8546037
61.090,11349571
61.370,6936182
61.380,8175268
61.620,7463857
61.640,7909231
61.960,8056793
62.440,3906111
62.770,8980898
63.060,6897951
63.230,6599082
63.281,3626759
63.480,5374414
63.590,6022690
63.930,8078218
64.080,4986215
64.450,6642949
64.520,6302441
64.990,9963917
65.260,9424791
65.780,5519923
65.790,7369759
65.800,8936239
65.910,6509288
65.950,7898770
65.980,6401332
66.280,5392220
66.610,7958442
66.690,7487094
66.780,5318772
66.860,12580887
67.340,9097656
67.610,6873863
67.950,6931484
68.120,6905786
68.450,6581771
68.500,7250407
68.670,9528471
68.720,13786341
68.740,10095308
69.070,5414349
69.280,7692229
69.660,9022076
69.700,8638027
69.960,6660660
70.080,10126274
70.090,7204164
70.120,8412777
70.470,6406518
70.610,11916724
70.820,14110792
70.880,8629748
71.130,7589945
71.680,8090889
72.050,9461801
72.110,5979154
72.160,13125357
72.270,10066024
72.530,5606503
72.810,7370996
72.900,7985218
72.930,7611781
73.440,6383741
73.470,7579532
73.560,6528607
73.580,10317522
73.930,7295280
74.060,5484928
74.250,10140607
74.750,9154522
74.810,10592102
74.820,5763158
74.970,13814193
75.320,6427624
75.570,6665641
75.660,10011310
75.710,5490588
75.750,6025010
76.070,5215409
76.390,9148534
76.530,8239627
76.890,8828788
77.100,8929432
77.230,7707689
77.280,8982488
77.290,9861530
77.340,6690211
77.880,5161746
77.890,10980344
77.980,12702646
78.120,8232111
78.370,7404623
78.470,10395450
78.500,9851259
78.510,13522611
78.810,8898027
78.820,6970499
79.000,9562943
79.070,6039570
79.520,8324752
79.570,5487145
79.610,13981879
79.850,5928509
79.920,8018364
79.930,10816871
80.240,7325501
80.290,14350783
80.320,8954785
80.340,8405680
80.400,9888333
80.410,5435444
80.540,5574804
80.580,5691634
80.690,6996088
81.020,6725237
81.050,9731116
81.320,5228511
81.340,9130977
81.400,12326053
81.930,8246278
82.250,11791249
82.560,8477184
82.570,12389587
82.720,7087557
82.730,5811782
83.270,11196663
83.340,20419590
83.400,10998199
83.510,19544720
83.580,9135500
83.770,13101402
83.860,7624950
84.070,5958333
84.670,18190720
85.020,15029781
85.090,10532185
85.330,9958790
85.580,9062428
85.950,6141337
85.990,8634646
86.640,19561818
86.790,7645374
86.820,10364807
87.370,14923453
87.560,6770154
87.600,9439693
87.720,15281143
87.780,5557160
87.870,5068109
87.900,11015930
87.950,10842904
88.130,13747428
88.170,14309812
88.520,15363383
89.280,8998631
89.470,15073204
90.220,16799629
90.650,10245154
90.890,7648262
91.020,10450201
91.150,11352848
91.180,9940668
91.230,9500454
91.260,8104933
91.280,18126107
91.460,9054241
91.590,11029275
91.690,9070000
91.720,15523979
91.850,13426432
92.000,13901672
92.100,13743241
92.230,13847577
92.310,19210335
92.530,18707765
92.590,14264386
92.660,10857482
92.790,8837500
93.220,12470799
93.390,10970725
93.640,25395203
93.770,11871009
94.460,10709161
94.480,19915500
94.700,13481996
94.750,6210410
94.860,8151806
94.980,25130373
95.380,7875108
95.550,8667401
95.900,14410622
96.030,10200106
96.040,9838390
96.170,16748876
96.250,16207941
96.370,8178804
96.380,6757513
96.640,25425569
97.000,12987002
97.470,6563873
97.810,11974060
98.170,5982429
98.200,14646653
98.610,8035158
98.690,10573529
98.860,11063636
99.020,6587183
99.320,19115778
99.410,9658587
99.470,6764835
99.530,22148282
99.600,15489344
99.690,7717500
99.700,13805767
99.750,5432097
99.780,7821168
99.800,12800958
99.880,6675377
99.890,12700749
99.900,11152730
100.000,38323203
100.180,12621400
100.420,23093616
100.730,15275000
100.860,5891057
101.320,8851171
101.360,7449960
101.420,20259665
101.540,6700000
101.590,24624577
101.710,30454037
101.760,43742071
101.840,23070257
101.920,8519351
102.120,28176174
102.240,18244762
102.270,32798425
102.570,7948900
102.980,8710000
103.120,51589078
103.380,13547532
103.800,15118943
104.500,13036641
104.600,19675942
104.800,18013845
105.010,9510126
105.230,5653720
105.270,17855941
105.590,44300376
105.700,12863740
105.710,12033355
105.730,7128827
105.740,6102194
105.770,6016666
105.810,11208400
106.070,12298797
106.320,45037152
106.520,34400395
107.240,6046272
107.360,8628958
107.880,69690480
107.970,14826391
108.010,7930600
108.500,17052609
108.630,13198545
108.710,25192194
108.880,5988400
109.410,45000000
109.520,13173016
109.650,7120360
109.840,5711680
110.070,47301481
110.110,24473608
110.300,14206250
111.030,18849607
111.050,11208001
111.070,9747764
111.710,8793300
111.810,5531200
111.870,37684226
111.890,9450000
112.390,25988308
112.470,36946694
112.570,30787895
112.600,19634413
112.700,18446940
112.770,23907240
112.790,12433805
113.430,11915848
113.460,16664287
113.520,29578152
113.690,55253333
113.800,22515354
113.930,20120432
114.000,16731967
114.110,6618380
114.230,9745000
114.520,20958203
114.670,23808941
115.070,17260500
115.240,9299868
115.620,18696355
115.630,15372516
116.190,10805670
116.220,30633000
116.290,22348030
116.530,129000000
116.640,29632776
116.700,16614828
117.150,8023200
117.480,11412833
117.770,9539370
117.950,36402318
118.060,10743460
118.290,9094927
118.420,20106226
118.430,28000000
118.470,31353181
118.730,17515449
118.870,25720567
119.070,8612800
119.180,47651906
119.220,15529973
119.610,8925000
119.690,10672293
119.870,38358400
120.090,17707895
120.100,21672184
120.210,90141412
120.330,6750513
120.700,18125976
121.260,4487360
121.710,10092374
122.660,26619527
122.690,117549872
122.810,10997818
123.110,54416358
123.120,21894581
123.170,18737236
123.740,12690000
124.070,26354962
124.380,31340000
124.790,10522222
125.040,16485370
125.050,9366666
125.760,25904042
125.910,83333475
126.480,32564100
126.490,110678750
126.970,16110000
127.190,11065686
127.220,55218160
127.690,11747480
127.950,12100000
128.240,45300000
128.250,11652428
128.350,40244440
128.650,29887933
128.920,15960000
129.520,81295200
130.100,24664375
130.390,10031172
131.070,16766357
132.090,10910634
132.550,40257720
133.130,16641250
133.310,125190241
134.780,83462959
134.790,14000000
134.970,14000000
135.340,109625400
135.350,28722259
135.430,40080082
136.080,25111400
136.120,38385840
136.260,24489400
136.350,18839416
136.400,20176879
136.630,12490000
137.290,204655457
138.080,40276200
139.020,46623466
140.400,26852998
140.910,22072415
141.470,7214970
141.860,13690000
142.070,18900000
142.230,19201050
142.400,19205616
143.760,32000000
144.650,53890562
145.490,12706666
145.600,32948089
145.900,45235696
146.160,28492238
146.500,29127401
147.140,13464000
147.600,27956614
147.810,11990000
147.980,68810700
148.010,24195942
148.420,20036700
148.960,161472640
149.450,16738400
150.100,20701242
150.460,16470000
150.600,43073225
150.690,38082363
150.870,95859970
150.980,78000000
151.300,31684623
151.420,80275265
151.460,119704579
151.530,14000000
151.700,49596780
152.080,44863600
152.440,55640600
152.760,71461128
153.100,39140919
153.200,35301395
154.530,50738490
154.740,152894872
155.150,38259990
156.200,74905596
156.520,35898040
157.280,18988500
158.350,10458100
158.770,61768474
158.920,13500000
159.500,48291174
159.730,223500000
160.000,35760636
160.020,48648015
160.470,90665552
160.800,40257891
161.700,51834510
161.890,208941983
162.700,38607194
162.750,80750125
162.890,12500000
163.620,10108800
164.220,20350000
164.480,28700000
165.900,32506021
165.990,21372266
166.000,45925030
166.400,89069146
167.290,243557654
167.350,27257300
167.420,15615000
167.670,72616866
168.100,83668091
168.290,14950000
168.600,37683834
168.630,30700000
168.930,30320000
169.200,32099385
172.270,13145000
172.300,62301284
173.320,147426227
173.710,7005600
174.150,246857632
174.300,44640569
175.360,19500000
175.870,145038750
176.400,73620441
178.100,28120151
178.450,92794000
179.720,73413880
180.000,44557000
180.420,23201495
181.100,76815523
181.160,196550000
181.350,7700000
182.060,17030000
182.300,32032173
182.670,134344279
183.100,70551700
185.300,34755836
186.400,108876258
187.320,8400000
187.600,49854510
187.960,15516200
189.090,14580000
191.700,67696542
193.500,29861250
193.600,121482042
194.500,21850304
194.600,35988896
194.660,59469846
195.400,26290289
195.480,20000000
195.900,50237416
196.200,52548739
196.300,124076553
196.350,22800000
196.800,40885285
197.600,50531176
198.480,85725845
199.320,109951980
199.400,52269469
199.500,109553033
199.780,27000000
200.370,19720000
202.190,23049660
202.210,11140000
202.500,47262966
203.560,8100000
204.230,7843960
204.510,68244635
204.920,43264545
206.100,96156700
206.200,64806666
207.200,72752269
207.430,19537250
207.650,415300000
207.670,24920400
210.170,31530000
210.900,50439985
212.500,18152857
215.100,158487497
216.700,30036000
217.400,119216046
217.560,62361060
218.300,116352381
221.310,17704800
221.500,286422059
222.700,56423857
223.300,143348582
224.590,22340000
226.300,33161398
228.300,42969002
228.310,13130000
228.450,52888039
230.200,81437500
230.900,39249999
233.610,21083333
234.000,59522633
237.000,64907243
237.100,154725000
237.410,284892000
238.000,78475885
241.090,15390000
241.700,46400000
242.220,114708000
243.500,207047161
243.700,70000000
244.000,76675952
244.300,70538427
245.000,254344146
245.150,91421742
245.300,190000000
246.400,20238738
249.600,17111466
252.330,120000000
253.200,18622000
254.300,14374736
257.600,110348544
261.100,17600000
262.200,82250000
263.020,98692997
264.100,165425714
266.400,304712187
269.800,9500000
273.200,355547893
274.700,224336880
275.600,45334830
276.500,142409038
281.800,309064770
282.300,36000000
284.100,88975000
285.400,22933400
286.100,38701539
292.650,404444444
296.720,127600000
311.000,276864642
312.850,35664900
313.000,73315410
313.800,19875000
315.000,107364097
321.000,62949455
323.100,8500000
323.400,10375000
328.900,33000000
341.700,240016333
343.400,316000000
344.000,95188835
347.100,225000000
351.400,12962500
362.400,11750000
365.500,15500000
367.000,421111674
368.200,263069166
376.900,72000000
379.200,178072657
380.600,62177100
387.500,72862386
396.000,170198235
396.500,124058115
410.500,89000000
417.000,229664250
421.800,2250000
422.250,250000000
428.100,19206818
442.000,54976363
452.600,1584100000
453.000,83853793
456.700,285000000
464.500,39714750
467.000,93144349
486.000,279797361
492.000,451479810
496.400,567436593
5.900,3000000
8.090,1795000
8.600,3600000
9.980,2345000
10.140,1965000
10.900,2619269
10.980,3000000
11.240,3386666
11.470,2275000
11.920,2640000
12.050,2961000
12.190,2595000
12.500,1450916
12.580,6150000
14.060,2690833
14.170,1650000
14.310,2565000
14.350,4700000
15.150,1145997
15.420,2995000
15.510,2800000
16.020,2150000
16.330,1637250
17.070,4512146
17.440,1866030
17.450,2570054
17.480,4224500
17.530,5485000
17.550,5931666
17.720,2200000
17.730,3719172
17.990,1492142
18.380,2173595
18.890,1916284
18.980,3375000
19.080,2063220
19.220,4874171
19.440,5253785
19.450,3490727
19.770,2276462
19.780,2559600
20.070,5395265
20.170,2830725
20.350,3738094
20.850,2821682
22.137,1660000
22.140,1927406
22.220,2459173
22.340,3346541
22.650,3349664
22.740,3840764
23.400,5743641
23.890,3438210
24.610,4747380
24.770,3760692
25.070,3579606
25.320,4729277
25.900,3456507
26.170,3666763
26.280,2996305
26.350,3912081
26.500,3414594
26.520,3768588
26.640,3086977
26.740,3871440
26.770,3145160
27.000,3713005
27.160,3673859
27.280,3232436
27.440,4996744
27.450,3607957
27.580,3132095
27.680,3477054
28.030,4167908
28.610,4951356
28.650,2612118
28.730,3418758
29.030,4060040
29.048,2270000
29.150,3228175
29.210,3831410
29.230,3705189
29.530,4831177
29.640,2866871
29.660,4822131
29.910,3046648
29.940,3402007
30.030,4202781
30.170,3275600
30.180,4105749
30.190,4373899
30.220,3090470
30.470,4443486
30.540,5532089
30.580,2644902
31.280,3709020
31.310,3441677
31.570,4236557
31.636,3240290
31.810,4227358
32.050,6013740
32.230,3107738
32.410,3922164
32.450,3656352
32.470,2843804
32.510,5064411
32.770,4414523
33.160,4144362
33.400,3377750
33.490,4305034
33.500,3527178
33.830,4041219
34.100,3756749
34.140,3684785
34.720,5248903
34.850,4736001
34.970,5724287
35.110,4050574
35.980,4959548
36.210,3523487
36.320,5089334
36.380,4876008
36.470,4132503
36.590,5658355
36.980,4608241
37.030,4751974
37.580,4598858
37.630,4297528
37.890,5159888
38.130,4194629
38.150,4310033
39.070,4267635
39.140,4139643
39.180,5185337
39.420,4175637
39.550,3998684
39.640,4089973
39.650,5485410
40.070,4480191
40.270,4665528
40.390,3917639
40.600,4265192
40.930,4655575
41.010,4984828
41.080,43481710
41.090,4331617
41.100,5668954
41.390,4585967
41.550,5769120
41.730,4497101
41.820,6421790
41.990,5488122
42.120,6291970
42.260,3800504
43.020,4845349
43.055,1970088
43.095,2169750
43.150,3888565
43.180,4540328
43.310,4117056
43.320,4976254
43.490,5123420
43.620,4694749
43.623,113995224
43.670,5132739
43.870,7375237
44.150,4659732
44.250,5399480
44.260,4526273
44.290,7101756
44.640,9884659
44.950,5908053
45.000,4778807
45.080,5638042
45.120,5105026
45.600,7349637
45.610,46810274
45.690,6994509
45.870,4615698
46.250,5242075
46.570,8194284
46.640,8177157
46.660,8342798
46.710,6253995
46.750,5543839
46.790,3666544
46.900,6078550
46.940,6055737
47.180,6057299
47.470,3330732
47.600,4632780
47.920,5914901
47.935,2411750
48.010,4811529
48.100,10499898
48.190,5518819
48.820,4835679
48.900,4824373
48.930,4267329
49.170,5412580
49.180,4714914
49.260,6295341
49.310,6940357
49.350,3728351
49.360,5793189
49.380,6104912
49.630,5849830
49.740,5509240
49.980,5248506
50.140,4622725
50.280,6402299
50.380,4452534
50.685,2846119
50.820,6828523
50.940,6246414
51.270,5545171
51.310,6355909
51.330,7536357
51.360,7043620
51.640,4208437
51.660,4467993
51.820,6684370
51.880,6093721
51.940,7146768
52.240,6045305
52.670,7010400
52.840,6636288
53.160,5089011
53.340,6051502
53.580,6207915
53.780,5238140
54.120,5551097
54.130,4651671
54.330,6169545
54.350,6203542
54.510,9613729
54.570,6035746
54.670,6650205
54.800,5781534
55.010,5457559
55.130,6567535
55.220,5892804
55.740,5824310
56.210,6675684
56.860,5631399
56.980,3963103
57.030,6125466
57.060,9495876
57.070,6022088
57.210,5133935
57.390,4773692
57.510,3919295
58.080,6315763
58.150,5562850
58.352,4750000
58.450,5215133
58.480,8343174
58.720,12831318
58.770,5331545
58.980,7194234
59.000,5555198
59.310,5985066
59.880,5608658
59.910,5954838
59.950,7163204
60.110,8449092
60.160,6002232
60.170,8709676
60.340,7933592
60.370,6572237
60.640,6964809
60.810,4886890
60.950,7825860
61.050,8500754
61.190,6056596
61.280,7182623
61.600,5649443
61.660,7006406
62.090,30786924
62.670,9096768
62.930,5163300
63.050,9707056
63.130,4793673
63.350,6955162
63.540,8092477
63.570,6791450
63.620,8141858
63.790,9846730
64.360,7879747
64.580,4898985
64.590,6066075
64.880,4724055
65.000,6525698
65.030,5721179
65.280,7614345
65.710,4835451
65.850,9139559
66.070,7755094
66.080,10715786
66.100,7950523
66.500,6445665
66.540,6721452
66.660,9534486
66.840,6844410
67.010,5402250
67.210,6385926
67.260,8465531
67.370,4910308
67.390,7219000
67.460,9260538
67.590,5081543
67.900,8034151
67.990,12729188
68.220,8003740
68.650,6950915
68.980,6950359
69.220,12139172
69.710,9805035
69.850,6333808
69.920,5801524
69.980,9323518
70.340,8089580
70.380,11403822
70.600,9083360
70.750,7767613
70.940,11168502
71.030,10117685
71.230,5503190
71.330,16459180
71.390,5299996
71.450,5317117
